alert_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,traffic_type,host_affected,event_category,attack_type,attack_signature,severity,mitre_tactic,kill_chain_stage,log_source,ids_ips_alert,firewall_action,malware_indicator,anomaly_score,failed_login_attempts,request_rate_per_min,asset_criticality,class_label,risk_score,priority_level
ALT-R-07489,2026-02-17T01:07:00Z,61.68.206.3,10.141.41.77,52323,993,TCP,HTTP,pc-gerencia-01,web_attack,Cross Site Scripting,Cross Site Scripting signature,Medium,Execution,Exploitation,SIEM,Confirmed malicious indicator,Allowed,No,0.49,5,72,High,a_investigar,69,alta
ALT-R-07490,2025-11-28T05:56:00Z,85.56.148.240,10.30.206.208,2403,21,TCP,SMTP,srv-backup-01,admin_login,No attack,generic signature,Medium,No tactic,Execution,EDR,Behavior anomaly,Allowed,No,0.23,0,4,High,benigno,37,media
ALT-R-07491,2026-02-05T05:00:00Z,85.139.212.110,10.207.36.232,48671,443,TCP,HTTPS,srv-erp-01,ddos_activity,DDoS,DDoS signature,Medium,Impact,Impact,IPS,Routine traffic,Blocked,Suspicious,0.53,1,253,Critical,a_investigar,72,alta
ALT-R-07492,2025-12-21T16:33:00Z,172.31.85.51,172.25.206.116,24829,22,TCP,RDP,srv-backup-01,intrusion_attempt,Brute Force,Brute Force signature,Medium,Credential Access,Credential Access,EDR,Suspicious pattern,Allowed,No,0.65,12,77,High,a_investigar,81,alta
ALT-R-07493,2026-03-09T21:27:00Z,154.190.225.116,172.19.213.8,13274,53,TCP,HTTPS,srv-app-02,data_exfiltration,Data Exfiltration,behavioral pattern,High,Exfiltration,Exfiltration,EDR,Confirmed malicious indicator,Blocked,Suspicious,0.73,4,113,High,malicioso,91,critica
ALT-R-07494,2026-02-02T17:46:00Z,192.168.188.70,172.22.112.146,20913,80,TCP,HTTPS,srv-erp-01,credential_attack,Credential Stuffing,behavioral pattern,Medium,Credential Access,Credential Access,IDS,Suspicious pattern,Quarantined,No,0.52,1,150,Critical,a_investigar,57,critica
ALT-R-07495,2025-11-02T21:53:00Z,103.133.132.210,10.47.3.131,32954,21,TCP,SSH,srv-erp-01,intrusion_attempt,Brute Force,generic signature,Medium,Credential Access,Credential Access,SIEM,Behavior anomaly,Allowed,No,0.43,15,87,Critical,a_investigar,67,media
ALT-R-07496,2025-12-22T05:26:00Z,23.107.140.243,192.168.84.190,16304,443,TCP,HTTPS,pc-operaciones-07,ddos_activity,DDoS,generic signature,High,Impact,Impact,IPS,Suspicious pattern,Allowed,No,0.71,6,232,Medium,a_investigar,70,alta
ALT-R-07497,2026-01-13T20:24:00Z,121.19.212.206,192.168.86.101,21566,995,TCP,HTTP,srv-app-02,credential_attack,Credential Stuffing,behavioral pattern,Medium,Credential Access,Credential Access,SIEM,Suspicious pattern,Quarantined,Yes,0.59,3,124,High,malicioso,71,alta
ALT-R-07498,2025-12-09T03:07:00Z,185.161.22.169,192.168.141.13,28216,139,TCP,SMB,srv-web-01,lateral_movement,Lateral Movement,Lateral Movement signature,Critical,Lateral Movement,Installation,Firewall,Behavior anomaly,Allowed,No,0.57,3,97,High,a_investigar,66,alta
ALT-R-07499,2026-01-26T09:02:00Z,85.206.223.39,172.22.72.221,14455,445,TCP,SMB,srv-logs-01,lateral_movement,Lateral Movement,behavioral pattern,High,Lateral Movement,Installation,IDS,Confirmed malicious indicator,Quarantined,Yes,0.83,0,109,Medium,malicioso,77,alta
ALT-R-07500,2025-12-13T11:22:00Z,10.24.160.53,10.154.218.2,19581,22,TCP,RDP,srv-archivos-02,intrusion_attempt,Brute Force,behavioral pattern,High,Credential Access,Credential Access,Firewall,Policy-allowed activity,Allowed,No,0.35,4,35,Medium,benigno,42,media
ALT-R-07501,2026-02-01T06:02:00Z,101.134.163.55,192.168.81.39,50796,993,TCP,SMTP,srv-mail-01,mail_transfer,Phishing,Phishing signature,High,Initial Access,Delivery,IDS,Suspicious pattern,Blocked,No,0.45,7,26,High,a_investigar,77,critica
ALT-R-07502,2025-12-19T16:53:00Z,52.162.191.63,172.31.164.249,19758,8080,TCP,HTTPS,pc-operaciones-07,data_exfiltration,Data Exfiltration,behavioral pattern,Medium,Exfiltration,Exfiltration,Firewall,Confirmed malicious indicator,Blocked,Yes,0.70,4,85,Medium,malicioso,66,media
ALT-R-07503,2026-02-27T16:38:00Z,45.62.9.217,10.14.230.15,28887,135,TCP,SMB,srv-db-01,lateral_movement,Lateral Movement,Lateral Movement signature,High,Lateral Movement,Installation,IPS,Behavior anomaly,Blocked,No,0.53,1,73,Critical,a_investigar,76,media
ALT-R-07504,2026-01-15T01:13:00Z,10.155.115.36,192.168.95.23,25807,389,UDP,DNS,srv-backup-01,dns_tunneling_suspected,DNS Tunneling,behavioral pattern,Critical,Command and Control,Command and Control,IPS,Behavior anomaly,Allowed,Suspicious,0.56,0,70,High,a_investigar,63,media
ALT-R-07505,2025-11-06T00:57:00Z,45.73.166.169,10.153.173.191,39735,21,UDP,DNS,pc-soporte-05,dns_tunneling_suspected,DNS Tunneling,generic signature,High,Command and Control,Command and Control,IDS,No alert,Blocked,Yes,0.79,4,78,Low,a_investigar,62,media
ALT-R-07506,2026-01-11T20:28:00Z,85.80.113.227,172.16.235.214,12089,25,TCP,HTTPS,srv-finanzas-01,credential_attack,Phishing,Phishing signature,Critical,Initial Access,Delivery,IDS,Confirmed malicious indicator,Quarantined,Suspicious,0.82,5,109,Critical,malicioso,89,alta
ALT-R-07507,2025-11-07T06:11:00Z,85.179.208.216,172.20.151.165,25171,22,TCP,HTTP,pc-soporte-05,bot_activity,Botnet,behavioral pattern,High,Command and Control,Command and Control,IDS,Behavior anomaly,Monitored,No,0.70,5,66,Low,a_investigar,56,media
ALT-R-07508,2026-01-27T18:44:00Z,10.228.141.35,172.26.70.157,5510,25,TCP,SMTP,srv-logs-01,remote_admin,No attack,behavioral pattern,Low,No tactic,Execution,SIEM,No alert,Blocked,No,0.16,3,1,Medium,benigno,5,media
ALT-R-07509,2025-11-06T03:20:00Z,121.248.8.194,10.131.240.50,20012,3389,TCP,SSH,srv-logs-01,intrusion_attempt,Brute Force,behavioral pattern,High,Credential Access,Credential Access,IPS,Suspicious pattern,Monitored,No,0.64,8,46,Medium,a_investigar,69,alta
ALT-R-07510,2026-03-02T10:57:00Z,31.63.2.237,192.168.100.232,1942,995,TCP,DNS,srv-web-01,unusual_remote_access,Unknown,Unknown signature,Critical,No tactic,Delivery,IPS,Behavior anomaly,Allowed,No,0.54,4,78,High,a_investigar,64,alta
ALT-R-07511,2025-12-25T15:33:00Z,138.235.240.253,192.168.228.86,33765,993,TCP,SSH,srv-web-01,intrusion_attempt,Brute Force,Brute Force signature,Medium,Credential Access,Credential Access,Firewall,No alert,Allowed,No,0.48,12,29,High,benigno,73,critica
ALT-R-07512,2025-12-16T08:37:00Z,192.168.235.62,10.142.26.93,64754,53,TCP,DNS,srv-archivos-02,dns_tunneling_suspected,DNS Tunneling,generic signature,Medium,Command and Control,Command and Control,Firewall,Routine traffic,Monitored,No,0.56,0,78,Medium,a_investigar,55,media
ALT-R-07513,2025-12-25T12:30:00Z,77.140.27.68,192.168.226.140,35800,4444,TCP,TCP,pc-gerencia-01,malware_traffic,Malware,behavioral pattern,High,Command and Control,Command and Control,IDS,Suspicious pattern,Allowed,Suspicious,0.48,0,48,High,a_investigar,60,alta
ALT-R-07514,2026-02-18T23:33:00Z,77.42.72.22,10.147.170.113,17301,22,TCP,SSH,srv-app-02,port_scan,Port Scan,behavioral pattern,High,Reconnaissance,Reconnaissance,WAF,Behavior anomaly,Blocked,Yes,0.61,10,167,High,a_investigar,78,critica
ALT-R-07515,2025-11-29T01:57:00Z,192.168.68.59,10.206.210.144,53611,4444,TCP,SMB,srv-web-01,remote_admin,No attack,No attack signature,High,No tactic,Execution,WAF,No alert,Allowed,No,0.21,0,1,High,benigno,41,media
ALT-R-07516,2026-01-12T21:39:00Z,212.10.211.31,192.168.39.97,49523,445,TCP,SSH,srv-mail-01,port_scan,Port Scan,behavioral pattern,High,Reconnaissance,Reconnaissance,SIEM,Suspicious pattern,Monitored,Suspicious,0.75,0,123,High,a_investigar,62,critica
ALT-R-07517,2026-02-19T11:57:00Z,192.168.88.250,172.29.67.145,57960,443,UDP,DNS,srv-vpn-01,remote_admin,No attack,No attack signature,Medium,No tactic,Execution,SIEM,Routine traffic,Allowed,No,0.07,5,20,Critical,benigno,31,media
ALT-R-07518,2025-11-21T21:38:00Z,149.170.49.200,172.19.84.246,12255,4444,TCP,HTTPS,srv-archivos-02,malware_traffic,Malware,Malware signature,Critical,Command and Control,Command and Control,WAF,Suspicious pattern,Monitored,No,0.88,4,128,Medium,malicioso,97,alta
ALT-R-07519,2026-03-01T12:36:00Z,167.86.113.25,10.77.72.7,58617,135,TCP,SMTP,srv-app-02,mail_transfer,No attack,generic signature,Medium,No tactic,Execution,IPS,No alert,Allowed,No,0.24,0,1,High,benigno,39,baja
ALT-R-07520,2026-02-10T21:21:00Z,167.197.246.144,10.53.139.7,35631,80,TCP,HTTPS,srv-app-02,web_attack,SQL Injection,SQL Injection signature,Medium,Execution,Exploitation,WAF,No alert,Allowed,No,0.52,2,31,High,benigno,47,media
ALT-R-07521,2026-02-11T07:28:00Z,10.83.68.159,10.14.67.223,3664,53,TCP,DNS,srv-erp-01,dns_tunneling_suspected,DNS Tunneling,behavioral pattern,Medium,Command and Control,Command and Control,Firewall,Behavior anomaly,Allowed,No,0.44,0,18,Critical,benigno,41,alta
ALT-R-07522,2025-11-07T15:29:00Z,192.168.136.244,10.45.107.154,57280,3389,TCP,SSH,pc-gerencia-01,file_access,No attack,No attack signature,Low,No tactic,Execution,Firewall,Routine traffic,Allowed,No,0.35,0,5,High,benigno,50,baja
ALT-R-07523,2026-03-07T01:28:00Z,61.7.204.18,172.27.21.166,21437,443,TCP,HTTP,srv-db-01,web_attack,Cross Site Scripting,generic signature,Medium,Execution,Exploitation,EDR,Suspicious pattern,Blocked,Suspicious,0.43,2,52,Critical,a_investigar,58,media
ALT-R-07524,2026-03-01T03:00:00Z,154.28.244.52,10.57.223.152,29691,443,TCP,DNS,srv-db-01,data_exfiltration,Data Exfiltration,Data Exfiltration signature,Low,Exfiltration,Exfiltration,WAF,Suspicious pattern,Quarantined,Suspicious,0.89,6,62,Critical,malicioso,99,alta
ALT-R-07525,2026-01-28T00:03:00Z,192.168.136.240,192.168.240.134,16074,135,TCP,SMTP,srv-vpn-01,mail_transfer,Phishing,generic signature,High,Initial Access,Delivery,SIEM,Suspicious pattern,Monitored,Suspicious,0.56,3,60,Critical,a_investigar,70,alta
ALT-R-07526,2026-02-26T05:56:00Z,103.126.228.24,10.175.185.102,31687,135,TCP,SSH,srv-finanzas-01,remote_admin,No attack,No attack signature,High,No tactic,Execution,Firewall,Policy-allowed activity,Allowed,No,0.28,4,2,Critical,benigno,61,critica
ALT-R-07527,2026-01-25T18:53:00Z,91.72.248.246,192.168.97.21,65113,443,TCP,HTTP,srv-backup-01,remote_admin,No attack,behavioral pattern,Medium,No tactic,Execution,IDS,No alert,Allowed,Yes,0.15,0,17,High,benigno,39,media
ALT-R-07528,2025-11-23T03:23:00Z,192.168.107.68,10.246.223.69,37066,3389,TCP,HTTPS,pc-gerencia-01,file_access,No attack,No attack signature,Medium,No tactic,Execution,EDR,Behavior anomaly,Blocked,Suspicious,0.69,5,77,High,malicioso,62,alta
ALT-R-07529,2025-12-03T13:15:00Z,10.5.135.217,172.29.29.74,44030,25,UDP,DNS,srv-archivos-02,remote_admin,No attack,No attack signature,Low,No tactic,Execution,SIEM,Policy-allowed activity,Allowed,No,0.29,0,1,Medium,benigno,22,baja
ALT-R-07530,2026-01-24T11:01:00Z,10.31.234.171,172.19.7.59,11466,80,TCP,DNS,pc-soporte-05,anomalous_web_request,Unknown,generic signature,Low,No tactic,Delivery,WAF,Suspicious pattern,Monitored,Suspicious,0.22,0,56,Low,a_investigar,21,baja
ALT-R-07531,2026-01-27T09:22:00Z,172.29.193.239,192.168.211.163,28887,3389,TCP,HTTP,pc-gerencia-01,dns_query,No attack,behavioral pattern,High,No tactic,Execution,IPS,Routine traffic,Allowed,No,0.45,0,52,High,a_investigar,51,alta
ALT-R-07532,2025-11-08T06:43:00Z,10.62.211.235,192.168.225.83,62518,53,TCP,HTTP,pc-gerencia-01,normal_web_access,No attack,behavioral pattern,High,No tactic,Execution,SIEM,Behavior anomaly,Allowed,No,0.21,0,2,High,benigno,38,alta
ALT-R-07533,2025-12-05T07:34:00Z,31.73.89.178,172.22.152.177,63693,22,TCP,RDP,srv-web-01,intrusion_attempt,Brute Force,generic signature,Medium,Credential Access,Credential Access,WAF,Behavior anomaly,Monitored,No,0.72,6,56,High,a_investigar,61,alta
ALT-R-07534,2025-12-06T20:18:00Z,138.209.126.226,10.200.193.85,21706,80,TCP,HTTP,srv-vpn-01,web_attack,Cross Site Scripting,behavioral pattern,Critical,Execution,Exploitation,SIEM,Routine traffic,Blocked,Yes,0.36,2,68,Critical,a_investigar,54,alta
ALT-R-07535,2026-01-29T14:54:00Z,212.251.251.9,10.34.121.160,23369,3389,TCP,RDP,srv-archivos-02,intrusion_attempt,Brute Force,behavioral pattern,Critical,Credential Access,Credential Access,Firewall,Confirmed malicious indicator,Blocked,Yes,0.68,22,132,Medium,malicioso,98,alta
ALT-R-07536,2025-11-26T11:34:00Z,103.96.8.235,192.168.94.174,6806,8080,TCP,HTTP,srv-erp-01,malware_traffic,Malware,behavioral pattern,Critical,Command and Control,Command and Control,IPS,Behavior anomaly,Quarantined,Suspicious,0.72,6,131,Critical,malicioso,100,critica
ALT-R-07537,2026-03-06T21:15:00Z,192.168.136.171,172.30.34.130,56286,8080,TCP,SMB,srv-archivos-02,data_exfiltration,Data Exfiltration,Data Exfiltration signature,High,Exfiltration,Exfiltration,SIEM,Behavior anomaly,Blocked,Yes,0.82,4,178,Medium,malicioso,83,alta
ALT-R-07538,2026-02-20T13:57:00Z,172.26.52.146,10.128.242.184,42318,22,TCP,RDP,srv-app-02,intrusion_attempt,Brute Force,behavioral pattern,Low,Credential Access,Credential Access,SIEM,Suspicious pattern,Allowed,No,0.40,11,38,High,benigno,48,media
ALT-R-07539,2026-01-27T22:31:00Z,103.25.135.181,192.168.125.58,37805,53,TCP,HTTPS,srv-web-01,unusual_remote_access,Unknown,Unknown signature,Medium,No tactic,Delivery,IDS,Suspicious pattern,Allowed,No,0.53,3,74,High,a_investigar,59,media
ALT-R-07540,2026-01-06T09:10:00Z,10.107.75.201,192.168.165.211,31592,22,TCP,SSH,srv-db-01,intrusion_attempt,Brute Force,generic signature,High,Credential Access,Credential Access,IPS,Suspicious pattern,Monitored,Yes,0.61,14,75,Critical,a_investigar,97,alta
ALT-R-07541,2025-12-24T22:07:00Z,52.62.249.235,192.168.162.76,50347,445,TCP,SMB,srv-rh-01,file_access,No attack,generic signature,Low,No tactic,Execution,SIEM,Routine traffic,Monitored,No,0.38,1,20,High,benigno,62,media
ALT-R-07542,2026-01-12T13:40:00Z,103.129.201.93,172.26.54.206,10954,22,TCP,RDP,srv-db-01,port_scan,Port Scan,Port Scan signature,Critical,Reconnaissance,Reconnaissance,WAF,Routine traffic,Allowed,No,0.60,3,69,Critical,benigno,72,alta
ALT-R-07543,2025-12-26T01:59:00Z,10.223.228.142,10.147.86.219,8407,25,TCP,HTTPS,srv-vpn-01,credential_attack,Phishing,Phishing signature,Critical,Initial Access,Delivery,WAF,Confirmed malicious indicator,Quarantined,Yes,0.73,0,58,Critical,malicioso,76,critica
ALT-R-07544,2026-02-20T17:13:00Z,167.33.111.191,172.24.134.202,59443,3389,TCP,RDP,srv-db-01,intrusion_attempt,Brute Force,behavioral pattern,High,Credential Access,Credential Access,IPS,No alert,Allowed,No,0.26,6,34,Critical,benigno,54,alta
ALT-R-07545,2025-11-06T18:46:00Z,192.168.142.25,172.23.207.130,20273,135,TCP,SMB,srv-db-01,lateral_movement,Lateral Movement,behavioral pattern,High,Lateral Movement,Installation,SIEM,Confirmed malicious indicator,Monitored,No,0.61,0,85,Critical,a_investigar,61,media
ALT-R-07546,2026-02-21T12:31:00Z,172.27.118.131,192.168.153.211,18945,21,TCP,HTTPS,srv-erp-01,data_exfiltration,Data Exfiltration,generic signature,High,Exfiltration,Exfiltration,IDS,Behavior anomaly,Blocked,Yes,0.99,4,112,Critical,malicioso,90,critica
ALT-R-07547,2025-11-20T11:27:00Z,61.61.51.71,172.18.0.179,16952,80,TCP,HTTPS,srv-archivos-02,web_attack,SQL Injection,SQL Injection signature,Critical,Execution,Exploitation,SIEM,Confirmed malicious indicator,Allowed,Yes,0.82,1,151,Medium,malicioso,77,critica
ALT-R-07548,2026-01-26T15:24:00Z,61.127.23.206,192.168.209.72,52759,80,TCP,HTTPS,pc-soporte-05,web_attack,SQL Injection,behavioral pattern,Medium,Execution,Exploitation,EDR,Suspicious pattern,Allowed,Suspicious,0.50,0,50,Low,a_investigar,36,baja
ALT-R-07549,2026-01-31T10:44:00Z,77.160.232.134,192.168.158.175,33107,443,TCP,HTTP,srv-app-02,web_attack,SQL Injection,generic signature,High,Execution,Exploitation,IPS,Behavior anomaly,Quarantined,Yes,0.77,4,123,High,malicioso,77,critica
ALT-R-07550,2026-02-18T08:51:00Z,10.204.30.186,172.28.70.238,30351,445,TCP,SMB,pc-operaciones-07,data_exfiltration,Data Exfiltration,Data Exfiltration signature,High,Exfiltration,Exfiltration,IDS,Confirmed malicious indicator,Blocked,Yes,0.68,0,150,Medium,malicioso,69,alta
ALT-R-07551,2026-01-22T05:23:00Z,103.9.201.38,192.168.33.215,55048,143,TCP,HTTPS,srv-rh-01,suspicious_access,Unknown,Unknown signature,High,No tactic,Delivery,SIEM,Behavior anomaly,Monitored,Suspicious,0.42,2,81,High,a_investigar,62,media
ALT-R-07552,2026-03-06T01:49:00Z,10.64.31.19,10.96.67.119,3745,443,TCP,HTTP,srv-finanzas-01,bot_activity,Botnet,generic signature,High,Command and Control,Command and Control,Firewall,Suspicious pattern,Allowed,No,0.46,0,60,Critical,a_investigar,72,critica
ALT-R-07553,2026-02-07T16:07:00Z,192.168.90.197,172.31.137.248,34609,25,TCP,HTTPS,srv-rh-01,credential_attack,Phishing,behavioral pattern,High,Initial Access,Delivery,Firewall,Behavior anomaly,Allowed,No,0.67,0,60,High,a_investigar,61,alta
ALT-R-07554,2025-11-20T20:22:00Z,10.9.188.249,172.16.215.136,13694,3389,TCP,DNS,srv-erp-01,suspicious_access,Unknown,Unknown signature,High,No tactic,Delivery,IPS,Suspicious pattern,Allowed,Suspicious,0.24,2,89,Critical,a_investigar,30,media
ALT-R-07555,2025-11-18T06:33:00Z,149.113.182.215,192.168.117.104,16391,4444,TCP,HTTP,pc-soporte-05,bot_activity,Botnet,Botnet signature,Critical,Command and Control,Command and Control,IDS,Suspicious pattern,Blocked,Yes,0.86,3,129,Low,malicioso,80,critica
ALT-R-07556,2026-01-05T10:51:00Z,185.61.29.231,172.22.85.128,15458,3389,TCP,SMTP,pc-soporte-05,dns_query,No attack,No attack signature,High,No tactic,Execution,WAF,Behavior anomaly,Allowed,Yes,0.40,2,45,Low,a_investigar,56,alta
ALT-R-07557,2025-11-20T11:06:00Z,61.64.95.217,172.18.82.114,44302,135,TCP,SMTP,srv-vpn-01,credential_attack,Phishing,behavioral pattern,Medium,Initial Access,Delivery,WAF,Policy-allowed activity,Allowed,No,0.42,0,6,Critical,benigno,65,media
ALT-R-07558,2025-11-13T12:43:00Z,45.58.231.77,10.40.158.189,51991,443,TCP,HTTPS,srv-logs-01,data_exfiltration,Data Exfiltration,behavioral pattern,High,Exfiltration,Exfiltration,SIEM,Behavior anomaly,Blocked,Suspicious,0.85,6,136,Medium,malicioso,79,alta
ALT-R-07559,2025-12-19T20:29:00Z,192.168.109.170,10.234.119.88,38944,53,TCP,HTTP,srv-mail-01,credential_attack,Credential Stuffing,generic signature,High,Credential Access,Credential Access,EDR,Confirmed malicious indicator,Blocked,Yes,0.63,7,178,High,malicioso,65,critica
ALT-R-07560,2025-11-10T20:23:00Z,23.248.153.123,10.135.3.144,20526,22,TCP,SSH,srv-vpn-01,intrusion_attempt,Brute Force,Brute Force signature,High,Credential Access,Credential Access,SIEM,Suspicious pattern,Quarantined,Suspicious,0.49,20,67,Critical,malicioso,68,alta
ALT-R-07561,2025-12-05T10:11:00Z,212.212.187.210,10.171.114.158,22542,4444,TCP,HTTP,srv-logs-01,bot_activity,Botnet,generic signature,Critical,Command and Control,Command and Control,WAF,Confirmed malicious indicator,Monitored,Yes,0.72,1,108,Medium,malicioso,77,critica
ALT-R-07562,2026-01-04T00:25:00Z,192.168.205.32,192.168.70.103,41252,22,TCP,DNS,srv-web-01,unusual_remote_access,Unknown,generic signature,Low,No tactic,Delivery,SIEM,Routine traffic,Allowed,No,0.52,0,20,High,benigno,55,alta
ALT-R-07563,2025-12-23T08:22:00Z,85.117.60.91,192.168.232.94,42749,80,TCP,HTTPS,srv-erp-01,web_attack,Cross Site Scripting,behavioral pattern,Medium,Execution,Exploitation,IPS,Confirmed malicious indicator,Quarantined,Suspicious,0.68,3,175,Critical,malicioso,82,baja
ALT-R-07564,2025-11-06T04:56:00Z,172.27.221.245,172.17.181.79,63355,22,TCP,RDP,srv-erp-01,intrusion_attempt,Brute Force,generic signature,High,Credential Access,Credential Access,IDS,Confirmed malicious indicator,Allowed,No,0.64,11,73,Critical,a_investigar,82,critica
ALT-R-07565,2025-11-14T15:45:00Z,10.135.253.101,192.168.28.167,64823,443,TCP,HTTPS,srv-db-01,web_attack,Cross Site Scripting,generic signature,High,Execution,Exploitation,WAF,No alert,Monitored,No,0.58,3,111,Critical,a_investigar,74,alta
ALT-R-07566,2026-01-22T12:48:00Z,121.239.69.172,172.19.91.218,35335,3389,TCP,DNS,pc-operaciones-07,dns_tunneling_suspected,DNS Tunneling,generic signature,Medium,Command and Control,Command and Control,SIEM,No alert,Allowed,No,0.33,0,21,Medium,benigno,44,media
ALT-R-07567,2026-02-14T15:49:00Z,61.212.194.223,192.168.65.123,36107,22,TCP,SSH,pc-soporte-05,intrusion_attempt,Brute Force,generic signature,Critical,Credential Access,Credential Access,Firewall,No alert,Monitored,Suspicious,0.59,16,92,Low,a_investigar,64,alta
ALT-R-07568,2025-11-09T13:22:00Z,149.22.246.64,10.234.74.33,49309,443,TCP,HTTPS,srv-logs-01,mail_transfer,Phishing,behavioral pattern,Critical,Initial Access,Delivery,Firewall,Behavior anomaly,Blocked,Yes,0.58,5,71,Medium,malicioso,63,alta
ALT-R-07569,2026-02-21T03:37:00Z,167.138.151.13,192.168.128.59,11446,139,TCP,SMTP,srv-erp-01,credential_attack,Phishing,Phishing signature,Medium,Initial Access,Delivery,WAF,Behavior anomaly,Blocked,Suspicious,0.64,5,151,Critical,malicioso,66,critica
ALT-R-07570,2025-12-23T17:33:00Z,10.24.135.90,192.168.176.247,60805,53,TCP,DNS,srv-rh-01,dns_tunneling_suspected,DNS Tunneling,DNS Tunneling signature,High,Command and Control,Command and Control,IDS,Behavior anomaly,Blocked,Yes,0.80,5,183,High,malicioso,87,critica
